Created,Domain,Title
1495140291.0,aljazeera.com,Turkey calls for removal of the US diplomat coordinating anti-ISIS coalition.
1495143066.0,aljazeera.com,Venezuela: Troops deployed in Tachira after looting
1495140680.0,aljazeera.com,Israeli settler shoots dead Palestinian protester
1495114410.0,aljazeera.com,Jordanian spies provided ISIL bomb intel: officials
1495081901.0,aljazeera.com,Athens and Thessaloniki see anti-austerity marches
1495055361.0,aljazeera.com,Red Cross: 115 bodies found in CAR's Bangassou
1495027124.0,aljazeera.com,WikiLeaks source Chelsea Manning set to be released
1495003697.0,aljazeera.com,US: Ready for N Korea talks if it halts weapons tests
1494986213.0,aljazeera.com,Recep Tayyip Erdogan and Donald Trump hold talks
1494953707.0,aljazeera.com,Israeli navy shoots Gaza fisherman dead
1494879035.0,aljazeera.com,North Korea says new rocket can carry nuclear warhead
1494859852.0,aljazeera.com,Italy rescues 484 people from the Mediterranean
1494800621.0,aljazeera.com,Deadly earthquake hits Iran's North Khorasan province -- A 5.7-magnitude earthquake killed at least two people and injured hundreds while causing widespread damage.
1494801403.0,aljazeera.com,"WannaCrypt Ransomware attack hit 200,000 victims in 150 countries"
1494792923.0,aljazeera.com,Brazil ends state of emergency over Zika virus
1494772582.0,aljazeera.com,Nepal votes in first local elections in 20 years
1494733842.0,aljazeera.com,Several thousand Tunisians marched through central Tunis on Saturday to protest against a bill that would grant amnesty to businessmen accused of corruption under ousted president Zine El Abidine.
1494664521.0,aljazeera.com,Myanmar arrests Buddhists accused of targeting Muslims
1494642732.0,aljazeera.com,ISIL claims responsibility for deadly bomb attack in Pakistan's Balochistan
1494569839.0,aljazeera.com,French workers protest by 'booby-trapping' plant
1494489877.0,aljazeera.com,US-backed Syrian forces 'fully capture' Tabqa and strategic dam nearby from ISIL
1494474413.0,aljazeera.com,PM Isa Mustafa loses no confidence vote in Kosovo
1494422266.0,aljazeera.com,China's Xi pledges to support Paris climate agreement
1494419558.0,aljazeera.com,Trump to send arms to Kurdish YPG in Syria
1494373554.0,aljazeera.com,Iran threatens to hit 'terror safe havens' in Pakistan
1494376570.0,aljazeera.com,Liberal Moon Jae-in set to win South Korean presidency
1494278366.0,aljazeera.com,Trial of rights lawyer Xie Yang begins in Changsha
1494215771.0,aljazeera.com,After Napoleon Youngest French President - Go Europe Go Macron
1494219975.0,aljazeera.com,"Pakistan's military said its forces killed more than 50 Afghan soldiers and destroyed five checkpoints in heavy fighting along their disputed border, a claim quickly rejected by Kabul"
1494213403.0,aljazeera.com,"50,000 evacuate German city over unexploded WWII bombs Authorities in Hanover defuse two bombs, while a third requires special equipment to be neutralised."
1494141945.0,aljazeera.com,Poland: Anti-government rally draws tens of thousands
1494123327.0,aljazeera.com,Women take to Caracas streets as crisis deepens
1494132854.0,aljazeera.com,62 Chibok schoolgirls kidnapped by Boko Haram 'freed'
1494099346.0,aljazeera.com,Thailand revokes passport of fugitive Red Bull heir
1494079129.0,aljazeera.com,#MacronLeaks: Macron's campaign hit by hacking attack
1494074499.0,aljazeera.com,Indonesia: Manhunt under way after mass jailbreak
1494076015.0,aljazeera.com,"Russia: Syrian safe zones plan comes into effect. Russia says it will be a month before 'de-escalation zones' are fully established, as Syrian opposition voices concern."
1494009405.0,aljazeera.com,'Afghan' firing on Pakistan census team kills several
1493992225.0,aljazeera.com,IAEA chief: We have concrete information that the nuclear programme is going ahead just as North Korea is publicly stating
1493971484.0,aljazeera.com,Al Jazeera responds to Sputnik chemical attack report
1493950415.0,aljazeera.com,A prominent Thai human rights lawyer faces a prison term of up to 150 years if convicted of royal defamation under Thailand's royal insult law
1493930096.0,aljazeera.com,Regional powers agree on Syria 'de-escalation zones'
1493871098.0,aljazeera.com,Japan's Shinzo Abe announces plan to revise pacifist charter
1493815658.0,aljazeera.com,Brazil FM calls Maduro's constitution move a 'coup'
1493784411.0,aljazeera.com,UNESCO passes Jerusalem resolution critical of Israel -- UN cultural agency calls on 'occupying power' to end projects aimed at altering 'character and status of the Holy City'.
1493783047.0,aljazeera.com,ISIL suicide bombers kill dozens of civilians and SDF members in attack at refugee camp
1493756799.0,aljazeera.com,Hamas accepts Palestinian state with 1967 borders
1493754565.0,aljazeera.com,Kurdish forces 'take 90 percent' of Syria's Tabqa
1493719694.0,aljazeera.com,"Maduro calls for a new constitucion on Venezuela, a new constitution not elected by popular vote but a few between his followers."
1493672930.0,aljazeera.com,UK students on hunger strike in support of Palestinians
1493669385.0,aljazeera.com,'Shockingly high' losses for Afghan forces over winter
1493648111.0,aljazeera.com,Venezuelans to hold rival marches for May Day
1493609326.0,aljazeera.com,North Korea warns of 'catastrophic consequences' -- USS Carl Vinson strike group carries out exercises with South Korean navy as North's media warns 'stop running wild'.
1493610790.0,aljazeera.com,Iran: Khamanei rebuffs Rouhani over detente with West
1493597107.0,aljazeera.com,Libya seizes oil tankers after shootout at sea
1493578741.0,aljazeera.com,Russian police arrest dozens of anti-Putin protesters
1493580561.0,aljazeera.com,Rodrigo Duterte says N Korea 'wants to end world'
1493518632.0,aljazeera.com,Advocacy group demands Egypt free Al Jazeera journalist
1493479901.0,aljazeera.com,North Korea carries out missile test in defiance of UN
1493441570.0,aljazeera.com,Turkey says 11 Syrian Kurds killed in border clash
1493375083.0,aljazeera.com,"The Palestinian Authority has notified Israel that it will no longer pay for the electricity Israel supplies to Gaza, as the World Bank warned of power outages deepening a humanitarian crisis."
1493361372.0,aljazeera.com,Palestinians on strike in solidarity with prisoners ahead of 'day of rage'
1493324157.0,aljazeera.com,Russian warship collides with cargo vessel in Black Sea
1493296283.0,aljazeera.com,Explosion hits near Damascus International Airport
1493265938.0,aljazeera.com,"Amiens: Le Pen upstages Macron at Whirlpool factory. ""Everyone knows what side Emmanuel Macron is on - he is on the side of the corporations,"" Le Pen said. ""I am on the workers' side, here in the car park, not in restaurants in Amiens."""
1493242219.0,aljazeera.com,Reporters Without Borders warns of tipping point for press freedom in era of 'strongmen and propaganda'
1493215175.0,aljazeera.com,A cry for help: Millions facing famine in Yemen
1493144428.0,aljazeera.com,Air strikes kill civilians fleeing Syria's Raqqa
1493132505.0,aljazeera.com,Roadside bomb kills bus passengers in Kurram district
1493113226.0,aljazeera.com,"Refugee boat sinks between Greece and Turkey, 16 drown"
1493108060.0,aljazeera.com,Two killed in worsening Venezuela unrest
1493093518.0,aljazeera.com,Suspected Maoist rebels kill 24 troops in Chhattisgarh
1493011677.0,aljazeera.com,Mahmoud Ahmadinejad 'disqualified' from Iran elections
1492986376.0,aljazeera.com,Land mine blast kills OSCE observer in Ukraine -- One international observer with the European security watchdog OSCE has been killed and two other monitors wounded after their vehicle struck a land mine while on patrol in eastern Ukraine.
1492988571.0,aljazeera.com,North Korea 'arrests US citizen' at Pyongyang airport
1492947902.0,aljazeera.com,"China, Philippines spar over military visit to island"
1492948993.0,aljazeera.com,France set for crucial presidential election
1492932144.0,aljazeera.com,Egyptian Army Accused of Killing Detainees in Video
1492937723.0,aljazeera.com,Mahmoud Ahmadinejad: Iran can be better managed
1492904993.0,aljazeera.com,North Korea: 'US has now gone seriously mad' -- US strike group to arrive off Korean peninsula in days amid concerns the North is ramping up for a sixth nuclear test.
1492908050.0,aljazeera.com,"Taliban fighters attack Afghan army base, 'killing 140'"
1492846016.0,aljazeera.com,12 killed in Venezuela as protests continue
1492822115.0,aljazeera.com,Taliban attacks key military base in north Afghanistan
1492756777.0,aljazeera.com,Venezuelan opposition renews protests against Maduro
1492713627.0,aljazeera.com,Pakistan court says insufficient evidence to remove PM Sharif from office.
1492706167.0,aljazeera.com,Australia announces tougher new exams for citizenship. Foreigners will now have to undergo an 'Australian values' test and take a stricter exam for English competency
1492698966.0,aljazeera.com,Thailand's 'Deep South' sees string of bomb attacks
1492685022.0,aljazeera.com,Caracas: Two killed at 'mother of all marches'
1492674744.0,aljazeera.com,Turkey's Erdogan: Barack Obama deceived us over PKK
1492650251.0,aljazeera.com,UN: 17 new mass graves found in central DRC
1492624651.0,aljazeera.com,Mike Pence fires a fresh warning to North Korea
1492610914.0,aljazeera.com,EU: Brexit plans unchanged by UK snap election call
1492597537.0,aljazeera.com,Dozens killed in separate air raids across Syria
1492555705.0,aljazeera.com,African migrants traded in Libya's 'slave markets'
1492538033.0,aljazeera.com,Cyclone Maarutha makes landfall in Myanmar
1492469235.0,aljazeera.com,North Korea on 'maximum alert' after US threats | North Korea News | Al Jazeera
1492378356.0,aljazeera.com,North Korea launches missile despite US tensions
1492345002.0,aljazeera.com,"Syrian blast kills pro-government evacuees during safe passage exchange of 10,000 civilians. Safe Passage Exchange was brokered by Iran and Qatar"
1492317142.0,aljazeera.com,Malala Yousafzai made an honorary Canadian citizen
1492231673.0,aljazeera.com,Fifth person dies in protests against Nicolas Maduro
1492227875.0,aljazeera.com,India probes video of 'human shield' in Kashmir - Soldiers accused of tying a man to the front of an army jeep as a human shield against stone-throwers
1492150857.0,aljazeera.com,NATO deploys troops to Poland near Russian border
1492140328.0,aljazeera.com,China: Military force won't halt North Korea threat
1491997122.0,aljazeera.com,India warns Pakistan of consequences in spy row
1491991722.0,aljazeera.com,IOM: African migrants traded in Libya's 'slave markets'
1491918902.0,aljazeera.com,North Korea vows to respond to 'reckless' US moves
1491907171.0,aljazeera.com,Russia: Kremlin critic Alexei Navalny freed from jail
1491818897.0,aljazeera.com,Police kill civilians in Kashmir by-election clashes
1491698493.0,aljazeera.com,Thousands protest Palestinian Authority pay cut in Gaza -- Demonstrators in Gaza City call for resignation of PM Rami Hamdallah after PA cuts salaries in enclave by 30 percent.
1491622927.0,aljazeera.com,Protester shot dead as Venezuela marches continue
1491596618.0,aljazeera.com,"Putin: Syria strike illegal, damages US-Russia ties"
1491560688.0,aljazeera.com,The Gambia holds historic post-Jammeh election
1491530518.0,aljazeera.com,Syria denies using chemical weapons in Idlib -- Claim army bombed rebel warehouse containing chemical weapons
1491491467.0,aljazeera.com,Massive protests in Serbia against PM turned President Vucic continue for third day
1491446126.0,aljazeera.com,UN Security Council meets on chemical weapons attack in northern Syria
1491430516.0,aljazeera.com,"Lebanese Prime Minister: Lebanon at 'breaking point' due to refugees. Lebanon, a population of 5M, currently hosts more than 1M refugees, the world's highest refugee count per capita."
1491408478.0,aljazeera.com,Suicide bomb blast hits army vehicle in Lahore
1491328769.0,aljazeera.com,'Chemical attack' in Syria kills at least 58 people
1491299624.0,aljazeera.com,S&P downgrades South Africa's credit rating to 'junk'
1491268978.0,aljazeera.com,HRW: Israel denying human rights workers access to Gaza
1491259116.0,aljazeera.com,Bahrain approves military trials for civilians
1491232435.0,aljazeera.com,Indian state to give life sentences for cow slaughter
